iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
35,0.13449362087797062,0.006161565623012137,0.13751256213058735,0.0018899987387719786,0.22632396527864876,0.0013155543111544508,0.22585354337866578,0.0004367275166723789
36,0.13612056650696086,0.005333456479702386,0.13893569747721451,0.0022631130259132856,0.22625796477343263,0.0012863146097413269,0.22575452241709928,0.0004590670942221184
37,0.1369359273558854,0.00501304413512449,0.1397373285013729,0.0022198925956972513,0.226193207203701,0.0012656938680560077,0.22567514910943087,0.0004657022843770315
38,0.13746362277809268,0.004039660169754593,0.14026774729634234,0.0023488507074523202,0.22613495429713923,0.0012832730169753147,0.22560337981024875,0.0004514572230894367
39,0.13816822977853366,0.0032009883774102806,0.1409378776477979,0.002472458369942444,0.22610074166054553,0.0013251642713649932,0.22553780493920064,0.0004437484188246032
40,0.13927708512919262,0.0037179328853952026,0.14152584126800086,0.0023386928700779956,0.22603311568290524,0.0013511487265804084,0.225460853953419,0.00041725524833485653
41,0.13988754462878297,0.004027155353712265,0.14230470157416025,0.0025021588016262354,0.2259948370440422,0.0013435667229689825,0.22539765951798918,0.00042587896140060884
42,0.1392063105477715,0.004011123306078591,0.14229793377691682,0.002817673781392926,0.22595630669751351,0.0013459000028565975,0.22534528500007994,0.00042171069687542797
43,0.13988588695627435,0.004623885454128959,0.14266451273714237,0.0030498266988432427,0.22591405629970646,0.0013395774985935473,0.225293624505785,0.0004341986403052711
44,0.13964878993591084,0.004111636864991097,0.14268754680956602,0.0031279009743382285,0.22589430041570585,0.0013340253529542524,0.22523583730083466,0.0004338139817422969
45,0.13915864639973927,0.00439635618410226,0.14340552268209517,0.0030908425304701456,0.22587688494123853,0.0013259699681961352,0.22519152176437066,0.000448256744780807
46,0.1400441519415704,0.003555860021016532,0.14404220603299317,0.0030640427970113136,0.22582950623394096,0.0013454321131955193,0.2251278548577818,0.00042655268072724423
47,0.13981184846404873,0.00413460394896368,0.14444158854912365,0.002986580430009024,0.22580834351860912,0.0013344138235505012,0.22508487064568153,0.00042965055850717086
48,0.14045647799834757,0.003582804651582701,0.14435286656176055,0.0033407810327758256,0.2257895510141547,0.0013430176374723578,0.22503802369440268,0.0004303328853181172
49,0.1404930596451801,0.004005030772757418,0.1447461643721629,0.0027378850131853432,0.22577184569144584,0.0013437766839635764,0.22499227062403088,0.00042400740451709734
50,0.14138601388355715,0.003984107278415437,0.14521116866772052,0.002565524358009325,0.22574372861556252,0.0013528217201600838,0.22494927712602858,0.0004119158803972931
51,0.14182151591578457,0.004024770287709628,0.14556659897731136,0.0023997170884584727,0.22571496530493848,0.0013447303387294394,0.22490597606772983,0.00042065686435367885
52,0.1421983960858808,0.004081867486758066,0.14624418666147776,0.0024798581907683652,0.22566218666761628,0.001306876218544348,0.22483696850787532,0.00045163140389337694
53,0.14201810527578054,0.004077037387361593,0.14594877577289828,0.0021032334564565205,0.2256382904822079,0.0013164312433475024,0.22479676654704206,0.00044889261151968233
54,0.14218535307925176,0.004398338201285864,0.14612724270212962,0.0023355182694440005,0.22561455542245254,0.0013217992234726913,0.22475858545492117,0.0004590259538282692
55,0.14255742028505325,0.004812460990202389,0.14617353610201417,0.002507380566157038,0.22558752689747696,0.0013244719955734054,0.22471550900630577,0.00045509888262827003
56,0.1428509184858109,0.004535977686246671,0.146471107063121,0.0024632378260015797,0.2255667384635977,0.0013350010136834972,0.22467763811936678,0.00045702215841570304
57,0.14311886521245612,0.004304180055562031,0.14664647228247935,0.0026896147519407374,0.2255474625157979,0.0013246500408032789,0.22461860623414714,0.00044954053357704974
58,0.14396831338003369,0.004110743352231996,0.14710541133446753,0.002974022538694611,0.2255368077276123,0.001326195707465319,0.22458450644635447,0.000446394842772142
59,0.143469984097167,0.004373947975243477,0.14717435261074024,0.0027080658743927027,0.225527766784052,0.0013242048366137133,0.22456182352065937,0.00044591337439969824
60,0.14361578095568223,0.004381936348283868,0.14764405235617056,0.00280267133363159,0.22550140480544106,0.0013313909719378859,0.2245136361586288,0.0004540436096407412
61,0.14355753139192867,0.004554851831005788,0.14801520745335434,0.0025727562353870972,0.22549653400445827,0.001334377616987853,0.22448674450049705,0.0004458020137414309
62,0.14414566887319216,0.0044760365078957455,0.14819722028774923,0.0029488243256357593,0.22548546849089907,0.0013319817724408596,0.2244599935020088,0.00044662484535898367
63,0.14431691215274028,0.00454796789629372,0.14816822223068776,0.0030682004651756416,0.22547523163665492,0.0013365055130732148,0.22442441159177604,0.0004491142758445565
